Site,Week_End,Pathogen_Target,Site_WVAL,Site_WVAL_Category,State/Territory,Population_Served
ID:195,2024-08-17,SARS-CoV-2,34.33,Very High,Colorado,268004
ID:195,2024-08-24,SARS-CoV-2,14.5,Very High,Colorado,268004
ID:195,2024-08-31,SARS-CoV-2,25.67,Very High,Colorado,268004
ID:195,2024-09-07,SARS-CoV-2,39.88,Very High,Colorado,268004
ID:195,2024-09-14,SARS-CoV-2,19.28,Very High,Colorado,268004
ID:195,2024-09-21,SARS-CoV-2,18.82,Very High,Colorado,268004
ID:195,2024-09-28,SARS-CoV-2,17.63,Very High,Colorado,268004
ID:195,2024-10-05,SARS-CoV-2,9.87,Very High,Colorado,268004
ID:195,2024-10-12,SARS-CoV-2,18.82,Very High,Colorado,268004
ID:195,2024-10-19,SARS-CoV-2,7.04,High,Colorado,268004
ID:195,2024-10-26,SARS-CoV-2,10.08,Very High,Colorado,268004
ID:195,2024-11-02,SARS-CoV-2,10.25,Very High,Colorado,268004
ID:195,2024-11-09,SARS-CoV-2,5.42,High,Colorado,268004
ID:195,2024-11-16,SARS-CoV-2,4.03,Moderate,Colorado,268004
ID:195,2024-11-23,SARS-CoV-2,4.4,Moderate,Colorado,268004
ID:195,2024-11-30,SARS-CoV-2,4.45,Moderate,Colorado,268004
ID:195,2024-12-07,SARS-CoV-2,8.86,Very High,Colorado,268004
ID:195,2024-12-14,SARS-CoV-2,6.93,High,Colorado,268004
ID:195,2024-12-21,SARS-CoV-2,4.02,Moderate,Colorado,268004
ID:195,2024-12-28,SARS-CoV-2,20.42,Very High,Colorado,268004
ID:195,2025-01-04,SARS-CoV-2,15.8,Very High,Colorado,268004
ID:195,2025-01-11,SARS-CoV-2,13.71,Very High,Colorado,268004
ID:195,2025-01-18,SARS-CoV-2,11.18,Very High,Colorado,268004
ID:195,2025-01-25,SARS-CoV-2,16.41,Very High,Colorado,268004
ID:195,2025-02-01,SARS-CoV-2,8.52,Very High,Colorado,268004
ID:195,2025-02-08,SARS-CoV-2,4.25,Moderate,Colorado,268004
ID:195,2025-02-15,SARS-CoV-2,6.12,High,Colorado,268004
ID:195,2025-02-22,SARS-CoV-2,8.01,Very High,Colorado,268004
ID:195,2025-03-01,SARS-CoV-2,19.29,Very High,Colorado,268004
ID:195,2025-03-08,SARS-CoV-2,7.81,Very High,Colorado,268004
ID:195,2025-03-15,SARS-CoV-2,2.53,Low,Colorado,268004
ID:195,2025-03-22,SARS-CoV-2,2.93,Low,Colorado,268004
ID:195,2025-03-29,SARS-CoV-2,5.38,High,Colorado,268004
ID:195,2025-04-05,SARS-CoV-2,5.28,Moderate,Colorado,268004
ID:195,2025-04-12,SARS-CoV-2,8.06,Very High,Colorado,268004
ID:195,2025-04-19,SARS-CoV-2,2.45,Low,Colorado,268004
ID:195,2025-04-26,SARS-CoV-2,5.11,Moderate,Colorado,268004
ID:195,2025-05-03,SARS-CoV-2,5.45,High,Colorado,268004
ID:195,2025-05-10,SARS-CoV-2,4.39,Moderate,Colorado,268004
ID:195,2025-05-17,SARS-CoV-2,3.96,Moderate,Colorado,268004
ID:195,2025-05-24,SARS-CoV-2,6.48,High,Colorado,268004
ID:195,2025-05-31,SARS-CoV-2,2.9,Low,Colorado,268004
ID:195,2025-06-07,SARS-CoV-2,5.4,High,Colorado,268004
ID:195,2025-06-14,SARS-CoV-2,4.91,Moderate,Colorado,268004
ID:195,2025-06-21,SARS-CoV-2,4.19,Moderate,Colorado,268004
ID:195,2025-06-28,SARS-CoV-2,4.11,Moderate,Colorado,268004
ID:195,2025-07-05,SARS-CoV-2,3.42,Moderate,Colorado,268004
ID:195,2025-07-12,SARS-CoV-2,5.7,High,Colorado,268004
ID:195,2025-07-19,SARS-CoV-2,5.08,Moderate,Colorado,268004
ID:195,2025-07-26,SARS-CoV-2,6.09,High,Colorado,268004
ID:195,2025-08-02,SARS-CoV-2,6.54,High,Colorado,268004
ID:195,2025-08-09,SARS-CoV-2,9.92,Very High,Colorado,268004
ID:195,2025-08-16,SARS-CoV-2,9.23,Very High,Colorado,268004
ID:195,2025-08-23,SARS-CoV-2,8.11,Very High,Colorado,268004
ID:195,2025-08-30,SARS-CoV-2,9.12,Very High,Colorado,268004
ID:195,2025-09-06,SARS-CoV-2,8.22,Very High,Colorado,268004
ID:195,2025-09-13,SARS-CoV-2,5.08,Moderate,Colorado,268004
ID:195,2025-09-20,SARS-CoV-2,5.02,Moderate,Colorado,268004
ID:195,2025-09-27,SARS-CoV-2,5.63,High,Colorado,268004
ID:195,2025-10-04,SARS-CoV-2,2.7,Low,Colorado,268004
ID:195,2025-10-11,SARS-CoV-2,1.95,Very Low,Colorado,268004
ID:195,2025-10-18,SARS-CoV-2,3.33,Low,Colorado,268004
ID:195,2025-10-25,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2025-11-01,SARS-CoV-2,3.22,Low,Colorado,268004
ID:195,2025-11-08,SARS-CoV-2,1.86,Very Low,Colorado,268004
ID:195,2025-11-15,SARS-CoV-2,3.27,Low,Colorado,268004
ID:195,2025-11-22,SARS-CoV-2,3.59,Moderate,Colorado,268004
ID:195,2025-11-29,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2025-12-06,SARS-CoV-2,8.88,Very High,Colorado,268004
ID:195,2025-12-13,SARS-CoV-2,2.48,Low,Colorado,268004
ID:195,2025-12-20,SARS-CoV-2,2.86,Low,Colorado,268004
ID:195,2025-12-27,SARS-CoV-2,3.75,Moderate,Colorado,268004
ID:195,2026-01-03,SARS-CoV-2,5.77,High,Colorado,268004
ID:195,2026-01-10,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-01-17,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-01-24,SARS-CoV-2,3.81,Moderate,Colorado,268004
ID:195,2026-01-31,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-02-07,SARS-CoV-2,5.38,High,Colorado,268004
ID:195,2026-02-14,SARS-CoV-2,1.74,Very Low,Colorado,268004
ID:195,2026-02-21,SARS-CoV-2,2.21,Low,Colorado,268004
ID:195,2026-02-28,SARS-CoV-2,4.76,Moderate,Colorado,268004
ID:195,2026-03-07,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-03-14,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-03-21,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-03-28,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-04-04,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-04-11,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-04-18,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-04-25,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-05-02,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-05-09,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-05-16,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-05-23,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-05-30,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-06-06,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-06-13,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-06-20,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-06-27,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-07-04,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-07-11,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:195,2026-07-18,SARS-CoV-2,1.0,Very Low,Colorado,268004
ID:1950,2022-01-08,SARS-CoV-2,60.22,Very High,Utah,102624
ID:1950,2022-01-15,SARS-CoV-2,86.87,Very High,Utah,102624
ID:1950,2022-01-22,SARS-CoV-2,44.68,Very High,Utah,102624
ID:1950,2022-01-29,SARS-CoV-2,30.5,Very High,Utah,102624
ID:1950,2022-02-05,SARS-CoV-2,15.88,Very High,Utah,102624
ID:1950,2022-02-12,SARS-CoV-2,8.9,Very High,Utah,102624
ID:1950,2022-02-19,SARS-CoV-2,3.72,Moderate,Utah,102624
ID:1950,2022-02-26,SARS-CoV-2,1.5,Very Low,Utah,102624
ID:1950,2022-03-05,SARS-CoV-2,0.83,Very Low,Utah,102624
ID:1950,2022-03-12,SARS-CoV-2,0.75,Very Low,Utah,102624
ID:1950,2022-03-19,SARS-CoV-2,0.39,Very Low,Utah,102624
ID:1950,2022-03-26,SARS-CoV-2,0.3,Very Low,Utah,102624
ID:1950,2022-04-02,SARS-CoV-2,0.43,Very Low,Utah,102624
ID:1950,2022-04-09,SARS-CoV-2,0.66,Very Low,Utah,102624
ID:1950,2022-04-16,SARS-CoV-2,0.77,Very Low,Utah,102624
ID:1950,2022-04-23,SARS-CoV-2,2.21,Low,Utah,102624
ID:1950,2022-04-30,SARS-CoV-2,1.71,Very Low,Utah,102624
ID:1950,2022-05-07,SARS-CoV-2,2.46,Low,Utah,102624
ID:1950,2022-05-14,SARS-CoV-2,2.73,Low,Utah,102624
ID:1950,2022-05-21,SARS-CoV-2,3.04,Low,Utah,102624
ID:1950,2022-05-28,SARS-CoV-2,3.05,Low,Utah,102624
ID:1950,2022-06-04,SARS-CoV-2,5.57,High,Utah,102624
ID:1950,2022-06-11,SARS-CoV-2,6.71,High,Utah,102624
ID:1950,2022-06-18,SARS-CoV-2,5.05,Moderate,Utah,102624
ID:1950,2022-06-25,SARS-CoV-2,8.66,Very High,Utah,102624
ID:1950,2022-07-02,SARS-CoV-2,9.71,Very High,Utah,102624
ID:1950,2022-07-09,SARS-CoV-2,13.14,Very High,Utah,102624
ID:1950,2022-07-16,SARS-CoV-2,13.44,Very High,Utah,102624
ID:1950,2022-07-23,SARS-CoV-2,12.48,Very High,Utah,102624
ID:1950,2022-07-30,SARS-CoV-2,19.37,Very High,Utah,102624
ID:1950,2022-08-06,SARS-CoV-2,6.7,High,Utah,102624
ID:1950,2022-08-13,SARS-CoV-2,6.78,High,Utah,102624
ID:1950,2022-08-20,SARS-CoV-2,4.58,Moderate,Utah,102624
ID:1950,2022-08-27,SARS-CoV-2,6.25,High,Utah,102624
ID:1950,2022-09-03,SARS-CoV-2,6.95,High,Utah,102624
ID:1950,2022-09-10,SARS-CoV-2,5.68,High,Utah,102624
ID:1950,2022-09-17,SARS-CoV-2,4.47,Moderate,Utah,102624
ID:1950,2022-09-24,SARS-CoV-2,5.45,High,Utah,115000
ID:1950,2022-10-01,SARS-CoV-2,5.52,High,Utah,115000
ID:1950,2022-10-08,SARS-CoV-2,4.6,Moderate,Utah,115000
ID:1950,2022-10-15,SARS-CoV-2,3.43,Moderate,Utah,115000
ID:1950,2022-10-22,SARS-CoV-2,5.65,High,Utah,115000
ID:1950,2022-10-29,SARS-CoV-2,5.34,High,Utah,115000
ID:1950,2022-11-05,SARS-CoV-2,8.02,Very High,Utah,115000
ID:1950,2022-11-12,SARS-CoV-2,11.61,Very High,Utah,115000
ID:1950,2022-11-19,SARS-CoV-2,21.0,Very High,Utah,115000
ID:1950,2022-11-26,SARS-CoV-2,32.18,Very High,Utah,115000
ID:1950,2022-12-03,SARS-CoV-2,24.62,Very High,Utah,115000
ID:1950,2022-12-10,SARS-CoV-2,14.35,Very High,Utah,115000
ID:1950,2022-12-17,SARS-CoV-2,16.21,Very High,Utah,115000
ID:1950,2022-12-24,SARS-CoV-2,12.27,Very High,Utah,115000
ID:1950,2022-12-31,SARS-CoV-2,12.97,Very High,Utah,115000
ID:1950,2023-01-07,SARS-CoV-2,19.26,Very High,Utah,115000
ID:1950,2023-01-14,SARS-CoV-2,4.91,Moderate,Utah,115000
ID:1950,2023-01-21,SARS-CoV-2,15.21,Very High,Utah,115000
ID:1950,2023-01-28,SARS-CoV-2,11.3,Very High,Utah,115000
ID:1950,2023-02-04,SARS-CoV-2,17.3,Very High,Utah,115000
ID:1950,2023-02-11,SARS-CoV-2,13.39,Very High,Utah,115000
ID:1950,2023-02-18,SARS-CoV-2,31.01,Very High,Utah,115000
ID:1950,2023-02-25,SARS-CoV-2,18.63,Very High,Utah,115000
ID:1950,2023-03-04,SARS-CoV-2,8.41,Very High,Utah,115000
ID:1950,2023-03-11,SARS-CoV-2,14.94,Very High,Utah,115000
ID:1950,2023-03-18,SARS-CoV-2,10.54,Very High,Utah,115000
ID:1950,2023-03-25,SARS-CoV-2,6.3,High,Utah,115000
ID:1950,2023-04-01,SARS-CoV-2,7.13,High,Utah,115000
ID:1950,2023-04-08,SARS-CoV-2,5.21,Moderate,Utah,115000
ID:1950,2023-04-15,SARS-CoV-2,10.0,Very High,Utah,115000
ID:1950,2023-04-22,SARS-CoV-2,2.02,Low,Utah,115000
ID:1950,2023-04-29,SARS-CoV-2,2.63,Low,Utah,115000
ID:1950,2023-05-06,SARS-CoV-2,3.6,Moderate,Utah,115000
ID:1950,2023-05-13,SARS-CoV-2,2.9,Low,Utah,115000
ID:1950,2023-05-20,SARS-CoV-2,2.74,Low,Utah,115000
ID:1950,2023-05-27,SARS-CoV-2,2.05,Low,Utah,115000
ID:1950,2023-06-03,SARS-CoV-2,1.89,Very Low,Utah,115000
ID:1950,2023-06-10,SARS-CoV-2,2.43,Low,Utah,115000
ID:1950,2023-06-17,SARS-CoV-2,1.1,Very Low,Utah,115000
ID:1950,2023-06-24,SARS-CoV-2,1.12,Very Low,Utah,115000
ID:1950,2023-07-01,SARS-CoV-2,1.07,Very Low,Utah,115000
ID:1950,2023-07-08,SARS-CoV-2,1.65,Very Low,Utah,115000
ID:1950,2023-07-15,SARS-CoV-2,2.21,Low,Utah,115000
ID:1950,2023-07-22,SARS-CoV-2,3.48,Moderate,Utah,115000
ID:1950,2023-07-29,SARS-CoV-2,4.93,Moderate,Utah,115000
ID:1950,2023-08-05,SARS-CoV-2,3.78,Moderate,Utah,115000
ID:1950,2023-08-12,SARS-CoV-2,7.71,High,Utah,115000
ID:1950,2023-08-19,SARS-CoV-2,6.62,High,Utah,115000
ID:1950,2023-08-26,SARS-CoV-2,6.12,High,Utah,115000
ID:1950,2023-09-02,SARS-CoV-2,7.61,High,Utah,115000
ID:1950,2023-09-09,SARS-CoV-2,19.35,Very High,Utah,115000
ID:1950,2023-09-16,SARS-CoV-2,10.2,Very High,Utah,115000
ID:1950,2023-09-23,SARS-CoV-2,9.34,Very High,Utah,115000
ID:1950,2023-09-30,SARS-CoV-2,7.36,High,Utah,115000
ID:1950,2023-10-07,SARS-CoV-2,7.22,High,Utah,115000
ID:1950,2023-10-14,SARS-CoV-2,5.95,High,Utah,115000
ID:1950,2023-10-21,SARS-CoV-2,6.94,High,Utah,115000
ID:1950,2023-10-28,SARS-CoV-2,8.76,Very High,Utah,115000
ID:1950,2023-11-04,SARS-CoV-2,7.56,High,Utah,115000
ID:1950,2023-11-11,SARS-CoV-2,16.8,Very High,Utah,115000
ID:1950,2023-11-18,SARS-CoV-2,10.12,Very High,Utah,115000
ID:1950,2023-11-25,SARS-CoV-2,25.27,Very High,Utah,115000
ID:1950,2023-12-02,SARS-CoV-2,25.74,Very High,Utah,115000
ID:1950,2023-12-09,SARS-CoV-2,13.65,Very High,Utah,115000
ID:1950,2023-12-16,SARS-CoV-2,11.04,Very High,Utah,115000
ID:1950,2023-12-23,SARS-CoV-2,17.59,Very High,Utah,115000
ID:1950,2023-12-30,SARS-CoV-2,17.73,Very High,Utah,115000
ID:1950,2024-01-06,SARS-CoV-2,18.2,Very High,Utah,115000
ID:1950,2024-01-13,SARS-CoV-2,22.76,Very High,Utah,115000
ID:1950,2024-01-20,SARS-CoV-2,17.48,Very High,Utah,115000
ID:1950,2024-01-27,SARS-CoV-2,12.18,Very High,Utah,115000
ID:1950,2024-02-03,SARS-CoV-2,13.89,Very High,Utah,115000
ID:1950,2024-02-10,SARS-CoV-2,10.31,Very High,Utah,115000
ID:1950,2024-02-17,SARS-CoV-2,7.59,High,Utah,115000
ID:1950,2024-02-24,SARS-CoV-2,8.62,Very High,Utah,115000
ID:1950,2024-03-02,SARS-CoV-2,9.47,Very High,Utah,115000
ID:1950,2024-03-09,SARS-CoV-2,5.67,High,Utah,115000
ID:1950,2024-03-16,SARS-CoV-2,7.19,High,Utah,115000
ID:1950,2024-03-23,SARS-CoV-2,4.12,Moderate,Utah,115000
ID:1950,2024-03-30,SARS-CoV-2,1.72,Very Low,Utah,115000
ID:1950,2024-04-06,SARS-CoV-2,1.56,Very Low,Utah,115000
ID:1950,2024-04-13,SARS-CoV-2,1.21,Very Low,Utah,115000
ID:1950,2024-04-20,SARS-CoV-2,3.04,Low,Utah,115000
ID:1950,2024-04-27,SARS-CoV-2,2.6,Low,Utah,115000
ID:1950,2024-05-04,SARS-CoV-2,1.09,Very Low,Utah,115000
ID:1950,2024-05-11,SARS-CoV-2,1.05,Very Low,Utah,115000
ID:1950,2024-05-18,SARS-CoV-2,1.83,Very Low,Utah,115000
ID:1950,2024-05-25,SARS-CoV-2,3.29,Low,Utah,115000
ID:1950,2024-06-01,SARS-CoV-2,4.7,Moderate,Utah,115000
ID:1950,2024-06-08,SARS-CoV-2,2.54,Low,Utah,115000
ID:1950,2024-06-15,SARS-CoV-2,5.99,High,Utah,115000
ID:1950,2024-06-22,SARS-CoV-2,3.33,Low,Utah,115000
ID:1950,2024-06-29,SARS-CoV-2,6.74,High,Utah,115000
ID:1950,2024-07-06,SARS-CoV-2,22.56,Very High,Utah,102624
ID:1950,2024-07-13,SARS-CoV-2,11.47,Very High,Utah,115000
ID:1950,2024-07-20,SARS-CoV-2,11.83,Very High,Utah,115000
ID:1950,2024-07-27,SARS-CoV-2,19.45,Very High,Utah,115000
ID:1950,2024-08-03,SARS-CoV-2,11.08,Very High,Utah,115000
ID:1950,2024-08-10,SARS-CoV-2,10.71,Very High,Utah,115000
ID:1950,2024-08-17,SARS-CoV-2,11.27,Very High,Utah,115000
ID:1950,2024-08-24,SARS-CoV-2,5.6,High,Utah,115000
ID:1950,2024-08-31,SARS-CoV-2,10.15,Very High,Utah,115000
ID:1950,2024-09-07,SARS-CoV-2,14.05,Very High,Utah,115000
ID:1950,2024-09-14,SARS-CoV-2,6.47,High,Utah,115000
ID:1950,2024-09-21,SARS-CoV-2,9.49,Very High,Utah,115000
ID:1950,2024-09-28,SARS-CoV-2,3.87,Moderate,Utah,115000
ID:1950,2024-10-05,SARS-CoV-2,2.69,Low,Utah,115000
ID:1950,2024-10-12,SARS-CoV-2,2.39,Low,Utah,115000
ID:1950,2024-10-19,SARS-CoV-2,1.07,Very Low,Utah,115000
ID:1950,2024-10-26,SARS-CoV-2,2.12,Low,Utah,115000
ID:1950,2024-11-02,SARS-CoV-2,2.46,Low,Utah,115000
ID:1950,2024-11-09,SARS-CoV-2,6.44,High,Utah,115000
ID:1950,2024-11-16,SARS-CoV-2,7.64,High,Utah,115000
ID:1950,2024-11-23,SARS-CoV-2,6.23,High,Utah,115000
ID:1950,2024-11-30,SARS-CoV-2,5.98,High,Utah,115000
ID:1950,2024-12-07,SARS-CoV-2,7.9,Very High,Utah,115000
ID:1950,2024-12-14,SARS-CoV-2,10.31,Very High,Utah,115000
ID:1950,2024-12-21,SARS-CoV-2,10.2,Very High,Utah,115000
ID:1950,2024-12-28,SARS-CoV-2,11.34,Very High,Utah,115000
ID:1950,2025-01-04,SARS-CoV-2,15.65,Very High,Utah,115000
ID:1950,2025-01-11,SARS-CoV-2,8.35,Very High,Utah,115000
ID:1950,2025-01-18,SARS-CoV-2,2.7,Low,Utah,115000
ID:1950,2025-01-25,SARS-CoV-2,3.13,Low,Utah,115000
ID:1950,2025-02-01,SARS-CoV-2,5.14,Moderate,Utah,115000
ID:1950,2025-02-08,SARS-CoV-2,7.5,High,Utah,115000
ID:1950,2025-02-15,SARS-CoV-2,3.99,Moderate,Utah,115000
ID:1950,2025-02-22,SARS-CoV-2,41.08,Very High,Utah,115000
ID:1950,2025-03-01,SARS-CoV-2,4.86,Moderate,Utah,115000
ID:1950,2025-03-08,SARS-CoV-2,9.15,Very High,Utah,115000
ID:1950,2025-03-15,SARS-CoV-2,3.81,Moderate,Utah,115000
ID:1950,2025-03-22,SARS-CoV-2,2.2,Low,Utah,115000
ID:1950,2025-03-29,SARS-CoV-2,4.37,Moderate,Utah,115000
ID:1950,2025-04-05,SARS-CoV-2,3.85,Moderate,Utah,115000
ID:1950,2025-04-12,SARS-CoV-2,1.64,Very Low,Utah,115000
ID:1950,2025-04-19,SARS-CoV-2,3.12,Low,Utah,115000
ID:1950,2025-04-26,SARS-CoV-2,1.99,Very Low,Utah,115000
ID:1950,2025-05-03,SARS-CoV-2,2.0,Very Low,Utah,115000
ID:1950,2025-05-10,SARS-CoV-2,1.26,Very Low,Utah,115000
ID:1950,2025-05-17,SARS-CoV-2,2.48,Low,Utah,115000
ID:1950,2025-05-24,SARS-CoV-2,2.91,Low,Utah,115000
ID:1950,2025-05-31,SARS-CoV-2,2.71,Low,Utah,115000
ID:1950,2025-06-07,SARS-CoV-2,4.73,Moderate,Utah,115000
ID:1950,2025-06-14,SARS-CoV-2,1.82,Very Low,Utah,115000
ID:1950,2025-06-21,SARS-CoV-2,2.07,Low,Utah,115000
ID:1950,2025-06-28,SARS-CoV-2,2.86,Low,Utah,115000
ID:1950,2025-07-05,SARS-CoV-2,2.36,Low,Utah,115000
ID:1950,2025-07-12,SARS-CoV-2,6.0,High,Utah,115000
ID:1950,2025-07-19,SARS-CoV-2,2.82,Low,Utah,115000
ID:1950,2025-07-26,SARS-CoV-2,4.45,Moderate,Utah,115000
ID:1950,2025-08-02,SARS-CoV-2,6.49,High,Utah,115000
ID:1950,2025-08-09,SARS-CoV-2,8.65,Very High,Utah,115000
ID:1950,2025-08-16,SARS-CoV-2,10.94,Very High,Utah,115000
ID:1950,2025-08-23,SARS-CoV-2,13.31,Very High,Utah,115000
ID:1950,2025-08-30,SARS-CoV-2,12.9,Very High,Utah,115000
ID:1950,2025-09-06,SARS-CoV-2,16.17,Very High,Utah,115000
ID:1950,2025-09-13,SARS-CoV-2,19.61,Very High,Utah,115000
ID:1950,2025-09-20,SARS-CoV-2,12.3,Very High,Utah,115000
ID:1950,2025-09-27,SARS-CoV-2,8.16,Very High,Utah,115000
ID:1950,2025-10-04,SARS-CoV-2,2.39,Low,Utah,115000
ID:1950,2025-10-11,SARS-CoV-2,3.21,Low,Utah,115000
ID:1950,2025-10-18,SARS-CoV-2,1.48,Very Low,Utah,115000
ID:1950,2025-10-25,SARS-CoV-2,1.73,Very Low,Utah,115000
ID:1950,2025-11-01,SARS-CoV-2,3.07,Low,Utah,115000
ID:1950,2025-11-08,SARS-CoV-2,1.69,Very Low,Utah,115000
ID:1950,2025-11-15,SARS-CoV-2,1.25,Very Low,Utah,115000
ID:1950,2025-11-22,SARS-CoV-2,1.55,Very Low,Utah,115000
ID:1950,2025-11-29,SARS-CoV-2,0.67,Very Low,Utah,115000
ID:1950,2025-12-06,SARS-CoV-2,1.98,Very Low,Utah,115000
ID:1950,2025-12-13,SARS-CoV-2,1.14,Very Low,Utah,115000
ID:1950,2025-12-20,SARS-CoV-2,1.19,Very Low,Utah,115000
ID:1950,2025-12-27,SARS-CoV-2,1.32,Very Low,Utah,115000
ID:1950,2026-01-03,SARS-CoV-2,1.87,Very Low,Utah,115000
ID:1950,2026-01-10,SARS-CoV-2,2.16,Low,Utah,115000
ID:1950,2026-01-17,SARS-CoV-2,2.86,Low,Utah,115000
ID:1950,2026-01-24,SARS-CoV-2,1.69,Very Low,Utah,115000
ID:1950,2026-01-31,SARS-CoV-2,2.11,Low,Utah,115000
ID:1950,2026-02-07,SARS-CoV-2,3.47,Moderate,Utah,115000
ID:1950,2026-02-14,SARS-CoV-2,5.94,High,Utah,115000
ID:1950,2026-02-21,SARS-CoV-2,5.01,Moderate,Utah,115000
ID:1950,2026-02-28,SARS-CoV-2,2.93,Low,Utah,115000
ID:1950,2026-03-07,SARS-CoV-2,3.41,Moderate,Utah,115000
ID:1950,2026-03-14,SARS-CoV-2,0.89,Very Low,Utah,115000
ID:1950,2026-03-21,SARS-CoV-2,0.84,Very Low,Utah,115000
ID:1950,2026-03-28,SARS-CoV-2,0.56,Very Low,Utah,115000
ID:1950,2026-04-04,SARS-CoV-2,1.07,Very Low,Utah,115000
ID:1950,2026-04-11,SARS-CoV-2,0.53,Very Low,Utah,115000
ID:1950,2026-04-18,SARS-CoV-2,0.31,Very Low,Utah,115000
ID:1950,2026-04-25,SARS-CoV-2,0.46,Very Low,Utah,115000
ID:1950,2026-05-02,SARS-CoV-2,0.3,Very Low,Utah,115000
ID:1950,2026-05-09,SARS-CoV-2,0.79,Very Low,Utah,115000
ID:1950,2026-05-16,SARS-CoV-2,0.38,Very Low,Utah,115000
ID:1950,2026-05-23,SARS-CoV-2,1.37,Very Low,Utah,115000
ID:1950,2026-05-30,SARS-CoV-2,0.5,Very Low,Utah,115000
ID:1950,2026-06-06,SARS-CoV-2,2.04,Low,Utah,115000
ID:1950,2026-06-13,SARS-CoV-2,0.26,Very Low,Utah,115000
ID:1950,2026-06-20,SARS-CoV-2,0.2,Very Low,Utah,115000
ID:1950,2026-06-27,SARS-CoV-2,0.22,Very Low,Utah,115000
ID:1950,2026-07-04,SARS-CoV-2,0.16,Very Low,Utah,115000
ID:1950,2026-07-11,SARS-CoV-2,0.47,Very Low,Utah,115000
ID:1950,2026-07-18,SARS-CoV-2,0.22,Very Low,Utah,115000
ID:2005,2022-01-01,SARS-CoV-2,34.06,Very High,Virginia,92000
ID:2005,2022-01-15,SARS-CoV-2,22.35,Very High,Virginia,92000
ID:2005,2022-01-22,SARS-CoV-2,5.35,High,Virginia,92000
ID:2005,2022-01-29,SARS-CoV-2,0.37,Very Low,Virginia,92000
ID:2005,2022-02-05,SARS-CoV-2,5.65,High,Virginia,92000
ID:2005,2022-02-12,SARS-CoV-2,3.65,Moderate,Virginia,92000
ID:2005,2022-02-19,SARS-CoV-2,2.24,Low,Virginia,92000
ID:2005,2022-02-26,SARS-CoV-2,1.07,Very Low,Virginia,92000
ID:2005,2022-03-05,SARS-CoV-2,0.18,Very Low,Virginia,92000
ID:2005,2022-03-12,SARS-CoV-2,0.18,Very Low,Virginia,92000
ID:2005,2022-03-19,SARS-CoV-2,0.63,Very Low,Virginia,92000
ID:2005,2022-03-26,SARS-CoV-2,0.18,Very Low,Virginia,92000
ID:2005,2022-04-02,SARS-CoV-2,0.18,Very Low,Virginia,92000
ID:2005,2022-04-09,SARS-CoV-2,2.12,Low,Virginia,92000
ID:2005,2022-04-16,SARS-CoV-2,1.0,Very Low,Virginia,92000
ID:2005,2022-04-23,SARS-CoV-2,1.71,Very Low,Virginia,92000
ID:2005,2022-04-30,SARS-CoV-2,1.14,Very Low,Virginia,92000
ID:2005,2022-05-07,SARS-CoV-2,2.41,Low,Virginia,92000
ID:2005,2022-05-14,SARS-CoV-2,4.12,Moderate,Virginia,92000
ID:2005,2022-05-21,SARS-CoV-2,4.48,Moderate,Virginia,92000
ID:2005,2022-05-28,SARS-CoV-2,5.92,High,Virginia,92000
ID:2005,2022-06-04,SARS-CoV-2,4.82,Moderate,Virginia,92000
ID:2005,2022-06-11,SARS-CoV-2,5.08,Moderate,Virginia,92000
ID:2005,2022-06-18,SARS-CoV-2,4.84,Moderate,Virginia,92000
ID:2005,2022-06-25,SARS-CoV-2,4.65,Moderate,Virginia,92000
ID:2005,2022-07-02,SARS-CoV-2,2.58,Low,Virginia,92000
ID:2005,2022-07-09,SARS-CoV-2,7.96,Very High,Virginia,92000
ID:2005,2022-07-16,SARS-CoV-2,2.68,Low,Virginia,92000
